Date,High,Low,Open,Close,Volume,Adj Close
2020-03-02,33.65999984741211,31.700000762939453,33.58000183105469,32.95000076293945,17223700.0,31.96251106262207
2020-03-03,34.630001068115234,32.310001373291016,33.04999923706055,32.9900016784668,19991600.0,32.001312255859375
2020-03-04,33.25,31.8799991607666,33.25,32.93000030517578,14006600.0,31.9431095123291
2020-03-05,32.7599983215332,31.09000015258789,32.5,31.479999542236328,19218000.0,30.53656578063965
2020-03-06,30.209999084472656,26.270000457763672,30.15999984741211,26.860000610351562,38969100.0,26.055025100708008
2020-03-09,19.190000534057617,12.039999961853027,15.579999923706055,12.510000228881836,104930300.0,12.502814292907715
2020-03-10,15.5,12.579999923706055,15.399999618530273,14.34000015258789,110525300.0,14.33176326751709
2020-03-11,13.399999618530273,11.699999809265137,13.119999885559082,11.800000190734863,70436000.0,11.793222427368164
2020-03-12,14.84000015258789,9.4399995803833,10.229999542236328,11.890000343322754,73141800.0,11.883171081542969
2020-03-13,14.5600004196167,11.59000015258789,13.3100004196167,14.260000228881836,64910400.0,14.251809120178223
2020-03-16,13.680000305175781,11.199999809265137,11.399999618530273,12.020000457763672,37309700.0,12.01309585571289
2020-03-17,12.8100004196167,11.050000190734863,12.380000114440918,11.34000015258789,34731500.0,11.333486557006836
2020-03-18,10.84000015258789,9.0,10.449999809265137,10.529999732971191,41257200.0,10.523951530456543
2020-03-19,10.979999542236328,9.399999618530273,10.40999984741211,10.829999923706055,38092500.0,10.823779106140137
2020-03-20,11.180000305175781,9.550000190734863,11.149999618530273,10.229999542236328,50833300.0,10.224123001098633
2020-03-23,10.289999961853027,9.470000267028809,10.25,9.6899995803833,36784000.0,9.684433937072754
2020-03-24,10.770000457763672,9.699999809265137,10.399999618530273,10.720000267028809,42020600.0,10.713842391967773
2020-03-25,12.640000343322754,10.220000267028809,11.25,12.0,55409600.0,11.993106842041016
2020-03-26,15.289999961853027,12.0,12.050000190734863,12.829999923706055,70253700.0,12.822629928588867
2020-03-27,12.380000114440918,11.489999771118164,12.039999961853027,11.609999656677246,34675600.0,11.603330612182617
2020-03-30,11.449999809265137,10.199999809265137,11.319999694824219,11.010000228881836,44717600.0,11.003676414489746
2020-03-31,12.079999923706055,11.109999656677246,11.520000457763672,11.579999923706055,35568400.0,11.573348045349121
2020-04-01,11.170000076293945,10.119999885559082,11.039999961853027,10.739999771118164,39837200.0,10.733830451965332
2020-04-02,13.90999984741211,11.199999809265137,11.479999542236328,12.770000457763672,79141600.0,12.762664794921875
2020-04-03,14.199999809265137,11.510000228881836,13.829999923706055,13.0,92062300.0,12.992532730102539
2020-04-06,13.5,12.430000305175781,12.600000381469727,13.4399995803833,52068100.0,13.432279586791992
2020-04-07,15.199999809265137,13.619999885559082,14.180000305175781,13.84000015258789,54728600.0,13.832050323486328
2020-04-08,15.680000305175781,14.050000190734863,14.199999809265137,15.5600004196167,48988600.0,15.55106258392334
2020-04-09,18.270000457763672,14.270000457763672,16.700000762939453,15.359999656677246,110851100.0,15.351176261901855
2020-04-13,16.020000457763672,14.770000457763672,15.960000038146973,15.329999923706055,43697500.0,15.321194648742676
2020-04-14,15.819999694824219,14.640000343322754,15.399999618530273,14.899999618530273,40661000.0,14.891441345214844
2020-04-15,13.899999618530273,13.0,13.899999618530273,13.609999656677246,47465200.0,13.602182388305664
2020-04-16,13.65999984741211,12.15999984741211,13.630000114440918,12.199999809265137,40453900.0,12.192992210388184
2020-04-17,13.649999618530273,12.25,12.329999923706055,13.630000114440918,51691000.0,13.622170448303223
2020-04-20,13.220000267028809,11.899999618530273,12.039999961853027,12.59000015258789,74975500.0,12.582768440246582
2020-04-21,12.390000343322754,11.5,12.0,12.34000015258789,62591200.0,12.332911491394043
2020-04-22,13.369999885559082,12.75,13.079999923706055,13.020000457763672,44568100.0,13.012521743774414
2020-04-23,14.399999618530273,13.359999656677246,13.420000076293945,13.869999885559082,55054600.0,13.862032890319824
2020-04-24,14.5,13.479999542236328,14.180000305175781,13.8100004196167,41030000.0,13.802067756652832
2020-04-27,14.289999961853027,12.75,13.350000381469727,14.149999618530273,39972500.0,14.141871452331543
2020-04-28,15.260000228881836,14.300000190734863,14.460000038146973,15.170000076293945,46179400.0,15.161286354064941
2020-04-29,16.8799991607666,15.819999694824219,15.9399995803833,16.780000686645508,59582800.0,16.770362854003906
2020-04-30,17.239999771118164,15.850000381469727,16.889999389648438,16.600000381469727,44398500.0,16.590465545654297
2020-05-01,16.420000076293945,15.09000015258789,16.020000457763672,15.239999771118164,36902400.0,15.231245994567871
2020-05-04,15.569999694824219,14.15999984741211,14.369999885559082,15.520000457763672,37197400.0,15.511085510253906
2020-05-05,16.809999465942383,15.0,16.459999084472656,15.319999694824219,49502200.0,15.311200141906738
2020-05-06,15.960000038146973,13.390000343322754,15.510000228881836,13.399999618530273,57659000.0,13.392302513122559
2020-05-07,14.520000457763672,13.699999809265137,13.859999656677246,13.880000114440918,35565400.0,13.872027397155762
2020-05-08,15.050000190734863,14.100000381469727,14.3100004196167,15.020000457763672,31352400.0,15.011372566223145
2020-05-11,15.25,14.640000343322754,14.890000343322754,15.029999732971191,22899400.0,15.021366119384766
2020-05-12,15.380000114440918,14.5600004196167,15.260000228881836,14.579999923706055,27103700.0,14.571624755859375
2020-05-13,14.649999618530273,13.279999732971191,14.649999618530273,13.4399995803833,35258100.0,13.432279586791992
2020-05-14,14.149999618530273,12.75,13.149999618530273,13.760000228881836,32064000.0,13.752096176147461
2020-05-15,14.279999732971191,13.510000228881836,13.6899995803833,13.819999694824219,27756400.0,13.812061309814453
2020-05-18,15.229999542236328,14.65999984741211,14.800000190734863,15.069999694824219,39943800.0,15.0613431930542
2020-05-19,15.1899995803833,14.359999656677246,15.1899995803833,14.369999885559082,28708600.0,14.361745834350586
2020-05-20,15.149999618530273,14.5600004196167,14.739999771118164,14.989999771118164,29203100.0,14.981389045715332
2020-05-21,15.15999984741211,14.1899995803833,15.0,14.25,35671400.0,14.241814613342285
2020-05-22,14.239999771118164,13.670000076293945,14.15999984741211,14.130000114440918,26334300.0,14.121883392333984
2020-05-26,14.770000457763672,14.210000038146973,14.699999809265137,14.399999618530273,28033000.0,14.391728401184082
2020-05-27,14.699999809265137,13.8100004196167,14.699999809265137,14.420000076293945,31403000.0,14.411717414855957
2020-05-28,14.430000305175781,13.5600004196167,14.390000343322754,13.640000343322754,39856900.0,13.63216495513916
2020-05-29,13.539999961853027,12.720000267028809,13.539999961853027,12.949999809265137,61378500.0,12.942561149597168
2020-06-01,13.899999618530273,12.670000076293945,12.899999618530273,13.8100004196167,36714900.0,13.802067756652832
2020-06-02,14.75,13.90999984741211,14.020000457763672,14.75,40165900.0,14.741527557373047
2020-06-03,15.609999656677246,15.039999961853027,15.34000015258789,15.449999809265137,41191600.0,15.44112491607666
2020-06-04,15.699999809265137,14.59000015258789,15.079999923706055,15.550000190734863,39027900.0,15.541068077087402
2020-06-05,20.850000381469727,17.809999465942383,17.899999618530273,20.790000915527344,119073400.0,20.778059005737305
2020-06-08,24.5,22.0,23.530000686645508,24.399999618530273,131285800.0,24.385984420776367
2020-06-09,23.459999084472656,20.479999542236328,22.75,23.18000030517578,71936800.0,23.166685104370117
2020-06-10,22.350000381469727,20.75,22.020000457763672,20.760000228881836,50740500.0,20.748075485229492
2020-06-11,19.18000030517578,17.260000228881836,17.84000015258789,17.40999984741211,61262900.0,17.399999618530273
2020-06-12,19.600000381469727,17.649999618530273,18.8799991607666,18.5,44877500.0,18.5
2020-06-15,19.459999084472656,17.100000381469727,17.34000015258789,19.049999237060547,46134000.0,19.049999237060547
2020-06-16,20.950000762939453,19.1299991607666,20.469999313354492,20.290000915527344,57505000.0,20.290000915527344
2020-06-17,20.049999237060547,19.040000915527344,19.90999984741211,19.040000915527344,38259600.0,19.040000915527344
2020-06-18,20.31999969482422,18.649999618530273,18.81999969482422,19.670000076293945,36051700.0,19.670000076293945
